check_param_id|check_param_id_name|check_param_id_description|display_name|source_table|check_data_type_cd|chk_param_type_cd|object_type
3277|F2L_Status_Earliest_Valid_Required_Test|Contains the earliest valid required test (RATA) for a flow-to-load check.|F2L Status Earliest Valid Required Test|VW_QA_SUPP_DATA_HOURLY_STATUS|DATAROW|OUTPUT|
3278|F2L_Status_Missing_Op_Data_Info|Contains list of missing operating quarters needed to count conditional data hours.|F2L Status Missing Op Data Info ||STRING|OUTPUT|
3279|F2L_Status_Required|Indicates whether flow-to-load status checks must run.|F2L Status Required||BOOLEAN|OUTPUT|
3281|F2L_Status_System_Check_Dictionary|In some cases the Flow-to-Load Status checks can determine the result for each hour once.  This dictionary will contain the system id if the checks have determined whether a single result applies to every hour.  If the lookup value is null then a single result does not apply to every hour, otherwise the lookup value is the flow-to-load check for every hour.|F2L Status System Check Dictionary||OBJECT|OUTPUT|
3282|F2L_Status_Event_Requires_Rata|Indicates that the most recent QA Cert Event row for Flow-to-Load requires a performing a RATA.|F2L Status Event Requires RATA||BOOLEAN|OUTPUT|
3284|CrossCheck_TestTypeToRequiredTestCode|This parameter contains the Test Type to Required Test Code cross check table.|Cross Check: Test Type to Required Test Code|[Test Type to Required Test Code]|DATAVW|CROSCHK|
3285|F2L_Status_Event_Requires_Abbreviated_Check|Indicates that the most recent QA Cert Event row for Flow-to-Load requires a performing an Abbreviated Flow-to-Load|F2L Status Event Requires Abbreviated Check||BOOLEAN|OUTPUT|
3286|F2L_Status_Prior_Test_Required_Quarter_Missing_Op_Data|Contains a list of quarters that are missing |F2L Status Prior Test Required Quarter Missing Op Data||STRING|OUTPUT|
3287|F2L_Status_System_Missing_Op_Dictionary|In some cases the Flow-to-Load Status checks can determine the missing op data for each hour once.  This dictionary will contain the system id if the checks have determined whether a single set of missing op data applies to every hour.  If the lookup value is null then a single set does not apply to every hour, otherwise the lookup value icontains the missing op data for every hour.|F2L Status System Missing Op Dictionary||OBJECT|OUTPUT|
3288|Daily_Int_Status_Required|Indicator that a daily interference status check should be performed during the current hour.|Daily Int Status Required||BOOLEAN|OUTPUT|
3289|Latest_Daily_Interference_Check_Object|"Most recent daily interference check summary records for every component and whether test result is ""IGNORED"" or not for the location.  Used by the QA Status evaluation.    The most recent test for a given emission hour is the latest test with an end hour that is on or before the current hour.  "|Latest Daily Interference Check Object||OBJECT|OUTPUT|cLastDailyInterferenceCheck
3290|Online_Daily_Int_Record|Used by the Hourly QA Status checks to store the test record that is the Prior daily interference check|Online Daily Int Record|CheckEm.DailyMiscellaneousTestPeriodData ()|DATAROW|OUTPUT|
3291|Offline_Daily_Int_Record|Used by the Hourly QA Status checks to store the test record that is the ignored Prior daily int check, because the check was conducted when the unit was offline.|Offline Daily Int Record|CheckEm.DailyMiscellaneousTestPeriodData ()|DATAROW|OUTPUT|
3292|Daily_Int_Status_Result|This contains the result to use for Daily Interference checks.|Daily Int Status Result||STRING|OUTPUT|
3293|Daily_Int_No_Prior_Test_Check_Indicator|Dummy variable for leveling in the Daily Inteference Check Status category.|Daily Int No Prior Test Check Indicator||BOOLEAN|OUTPUT|
3294|Leak_Status_Required|Indicator that a leak status check should be performed during the current hour.|Leak Status Required||BOOLEAN|OUTPUT|
3296|Prior_Leak_Record|Used by the Hourly QA Status checks to store the test record that is the Prior Leak Check.|Prior Leak Record|VW_QA_SUPP_DATA_HOURLY_STATUS|DATAROW|OUTPUT|
3297|Invalid_Leak_Record|Used by the Hourly QA Status checks to store the test record that is the Invalid Prior Leak Check.|Invalid Leak Record||DATAROW|OUTPUT|
3375|Current_End_Date_and_Hour|Contains the current end date and hour combined into a single date element.|Current End Date and Hour||DATE|OUTPUT|
3298|Leak_Check_Records_By_Location_For_QA_Status|All leak check summary records for the location.  Used by the QA Status evaluation.|Leak Check Records By Location For QA Status|VW_QA_SUPP_DATA_HOURLY_STATUS|DATAVW|DATA|
3299|Prior_Leak_Event_Record|Used by the Hourly QA Status checks to store the event record that is the Prior event in the Leak Check evaluation.|Prior Leak Event Record|VW_QA_CERT_EVENT|DATAROW|OUTPUT|
3300|Leak_Status_Result|This contains the result to use for Leak Status checks.|Leak Status Result||STRING|OUTPUT|
3301|Prior_Leak_Expiration_Date|The date the prior leak check expires (with and without extension).|Prior Leak Expiration Date||DATE|OUTPUT|
3302|Leak_Missing_Op_Data_Info|Contains the year/qtr information when Missing Op data is the result for Leak Status.|Leak Missing Op Data Info||STRING|OUTPUT|
3303|MP_Unit_Stack_Configuration_Records|The Unit Stack Configuration records where the unit and stack/pipe are both part of a specific monitoring plan.|MP Unit Stack Configuration Records|VW_UNIT_STACK_CONFIGURATION|DATAVW|DATA|
3304|Stack_Information_Required|Indicates whether the location attributes for the current location should include stack information.|Stack Information Required||BOOLEAN|OUTPUT|
3305|Gas_Component_Code_Lookup_Table|Contains the Gas Component Code lookup table including the Can Combine Indicator which indicates whether a a source and report a particular gas component with other gas components.|Gas Component Code Lookup Table||DATAVW|DATA|
3306|Protocol_Gas_Component_List_Valid|Indicates whether the Gas Component Code list stored in the Gas Type Code is valid.|Protocol Gas Component List Valid||BOOLEAN|OUTPUT|
3307|Protocol_Gas_Approval_Requested|Indicates whether approval was requested for a protocol gas record with a non-standard set of components.|Protocol Gas Approval Requested||BOOLEAN|OUTPUT|
3308|Protocol_Gas_Invalid_Component_List|Contains the list of invalid Gas Component Codes.|Protocol Gas Invalid Component List||DATALST|OUTPUT|
3309|Protocol_Gas_Exclusive_Component_List|Contains the list of gas component codes in a Protocol Gas row that a source should only use exclusive of other gas component codes.|Protocol Gas Exclusive Component List||DATALST|OUTPUT|
3310|MP_System_Component_Records|The System Component rows associated with a monitoring plan|MP System Component Records|VW_MP_MONITOR_SYSTEM_COMPONENT|DATAVW|DATA|
3311|LME_Duplicate_Hourly_Op_Import_Records|Contains the Hourly Op records for an LME import.|LME Duplicate Hourly Op Import Records|CheckImp.LmeEmDuplicates ()|DATAVW|DATA|
3312|LME_Duplicate_Hourly_Op_Import_List|Comma delimited list of Location Name, Begin Date and Begin Hour for rows with duplicates in an LME Hourly Op Data import file.    Use the following format:    [LocationName]: [BeginDate as YYYY-MM-DD] [BeginHour as HH24]|LME Duplicate Hourly Op Import List ||DATALST|OUTPUT|
3313|Protocol_Gas_Balance_Component_List|Contains the list of gas component codes in a Protocol Gas row that are balance components.|Protocol Gas Balance Component List||DATALST|OUTPUT|
3314|Protocol_Gas_Duplicate_Component_List|Contains the list of gas component codes in a Protocol Gas row that are duplicates.|Protocol Gas Duplicate Component List||DATALST|OUTPUT|
3315|Override_RATA_BAF|Contians the override Bias Adjustment Factor to use primarily for RATA Status OOC results.|Override RATA BAF||DECIMAL|OUTPUT|
3316|LocationPos|Indicates the processing and array position for the current location in emission report processing.|LocationPos||INTEGER|OUTPUT|
3318|Facility_Unit_Fuel_Records|List of all UNIT_FUEL records for the facility.|Facility Unit Fuel Records|VW_MP_LOCATION_FUEL|DATAVW|DATA|
3319|Parameter_And_Method_And_Location_To_Formula_Crosscheck|Contains the cross check that link the method and parameter codes for a method to the list of allowable formula codes.|Parameter and Method and Location to Formula Crosscheck|PARAMETER_METHOD_TO_FORMULA|DATAVW|DATA|
3320|MATS_Required_Check|Primarily used in the Emission Report Evaluation.    Boolean value indicating whether a MATS required method exists.|MATS Required Check||BOOLEAN|OUTPUT|
3326|MATS_Hg_Method_Record|Primarily used in the Emission Report Evaluation.    Contains the 'HGRE' or 'HGRH' Monitor Method record for the current location that is active for the current hour.  This parameter's value is null if multiple or no active records exist, or if 'HGRE' and 'HGRH' derived records are not expected.|MATS Hg Method Record|VW_MP_MONITOR_METHOD|DATAROW|OUTPUT|
3327|MATS_Hg_Parameter_Code|Primarily used in the Emission Report Evaluation.    Contains the Parameter Code for the current 'HGRE' or 'HGRH' Monitor Method record.  This parameter's value is null if MATS Hg Method Record is null.|MATS Hg Parameter Code||STRING|OUTPUT|
3328|MATS_HCl_Parameter_Code|Primarily used in the Emission Report Evaluation.    Contains the Parameter Code for the current 'HCLRE' or 'HCLRH' Monitor Method record.  This parameter's value is null if MATS HCl Method Record is null.|MATS HCl Parameter Code||STRING|OUTPUT|
3329|MATS_HF_Parameter_Code|Primarily used in the Emission Report Evaluation.    Contains the Parameter Code for the current 'HFRE' or 'HFRH' Monitor Method record.  This parameter's value is null if MATS HF Method Record is null.|MATS HF Parameter Code||STRING|OUTPUT|
3330|MATS_SO2_Parameter_Code|Primarily used in the Emission Report Evaluation.    Contains the Parameter Code for the current 'SO2RE' or 'SO2RH' Monitor Method record.  This parameter's value is null if MATS SO2 Method Record is null.|MATS SO2 Parameter Code||STRING|OUTPUT|
3331|MATS_HCl_Method_Record|Primarily used in the Emission Report Evaluation.    Contains the 'HCLRE' or 'HCLRH' Monitor Method record for the current location that is active for the current hour.  This parameter's value is null if multiple or no active records exist, or if 'HCLRE' and 'HCLRH' derived records are not expected.|MATS HCl Method Record|VW_MP_MONITOR_METHOD|DATAROW|OUTPUT|
3333|MATS_HF_Method_Record|Primarily used in the Emission Report Evaluation.    Contains the 'HFRE' or 'HFRH' Monitor Method record for the current location that is active for the current hour.  This parameter's value is null if multiple or no active records exist, or if 'HFRE' and 'HFRH' derived records are not expected.|MATS HF Method Record|VW_MP_MONITOR_METHOD|DATAROW|OUTPUT|
3334|MATS_SO2_Method_Record|Primarily used in the Emission Report Evaluation.    Contains the 'SO2RE' or 'SO2RH' Monitor Method record for the current location that is active for the current hour.  This parameter's value is null if multiple or no active records exist, or if 'SO2RE' and 'SO2RH' derived records are not expected.|MATS SO2 Method Record|VW_MP_MONITOR_METHOD|DATAROW|OUTPUT|
3335|MATS_Expected|Primarily used in the Emission Report Evaluation.    Indicates whether MATS is expected for the current hour and location.|MATS Expected||BOOLEAN|OUTPUT|
3464|Calculation_Moisture|Primarily used within the calculation category of the Emission Report Evaluation.    The moisture to use in an equation.  |Calculation Moisture||DECIMAL|OUTPUT|
3336|MATS_DHV_Records_By_Hour_Location|Primarily used in the Emission Report Evaluation.    Contains the 'HGRE', 'HGRH', 'HCLRE', 'HCLRH', 'HFRE', 'HFRH', 'SO2RE' and 'SO2RH' MATS Derived Hourly Value records for the current hour and location.|MATS DHV Records By Hour Location|CheckEm.MATSDerivedHourlyValueData ()|DATAVW|DATA|
3337|MATS_HGRE_DHV_Checks_Needed|Primarily used in the Emission Report Evaluation.    Boolean value indicating whether a MATS HGRE DHV Checks should run.|MATS HGRE DHV Checks Needed||BOOLEAN|OUTPUT|
3338|MATS_HGRH_DHV_Checks_Needed|Primarily used in the Emission Report Evaluation.    Boolean value indicating whether a MATS HGRH DHV Checks should run.|MATS HGRH DHV Checks Needed||BOOLEAN|OUTPUT|
3339|MATS_HgC_Needed|Primarily used in the Emission Report Evaluation.    Boolean value indicating whether a MATS Hg Concentration is needed.|MATS HgC Needed||BOOLEAN|OUTPUT|
3340|MATS_Hg_DHV_Record|Primarily used in the Emission Report Evaluation.    Contains the 'HGRE' or 'HGRH' Derived Hourly record for the current location that is active for the current hour.  This parameter's value is null if multiple or no active records exist, or if 'HGRE' and 'HGRH' derived records are not expected.|MATS Hg DHV Record|CheckEm.MATSDerivedHourlyValueData ()|DATAROW|OUTPUT|
3341|MATS_HCl_DHV_Record|Primarily used in the Emission Report Evaluation.    Contains the 'HCLRE' or 'HCLRH' Derived Hourly record for the current location that is active for the current hour.  This parameter's value is null if multiple or no active records exist, or if 'HCLRE' and 'HCLRH' derived records are not expected.|MATS HCl DHV Record|CheckEm.MATSDerivedHourlyValueData ()|DATAROW|OUTPUT|
3344|MATS_HClC_Needed|Primarily used in the Emission Report Evaluation.    Boolean value indicating whether a MATS HCl Concentration is needed.|MATS HClC Needed||BOOLEAN|OUTPUT|
3345|MATS_HCLRE_DHV_Checks_Needed|Primarily used in the Emission Report Evaluation.    Boolean value indicating whether a MATS HCLRE DHV Checks should run.|MATS HCLRE DHV Checks Needed||BOOLEAN|OUTPUT|
3346|MATS_HCLRH_DHV_Checks_Needed|Primarily used in the Emission Report Evaluation.    Boolean value indicating whether a MATS HCLRH DHV Checks should run.|MATS HCLRH DHV Checks Needed||BOOLEAN|OUTPUT|
3347|MATS_HF_DHV_Record|Primarily used in the Emission Report Evaluation.    Contains the 'HFRE' or 'HFRH' Derived Hourly record for the current location that is active for the current hour.  This parameter's value is null if multiple or no active records exist, or if 'HFRE' and 'HFRH' derived records are not expected.|MATS HF DHV Record|CheckEm.MATSDerivedHourlyValueData ()|DATAROW|OUTPUT|
3348|MATS_HFC_Needed|Primarily used in the Emission Report Evaluation.    Boolean value indicating whether a MATS HF Concentration is needed.|MATS HFC Needed||BOOLEAN|OUTPUT|
3349|MATS_HFRE_DHV_Checks_Needed|Primarily used in the Emission Report Evaluation.    Boolean value indicating whether a MATS HFRE DHV Checks should run.|MATS HFRE DHV Checks Needed||BOOLEAN|OUTPUT|
